mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,model,param_alpha,param_hidden_layer_sizes,param_learning_rate_init
1.9625514984130858,0.3892316963037367,0.06177544593811035,0.012799732175173223,5,2.0,10.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50}",0.9653325521132813,0.9690088041177308,0.9635105967906927,0.9702280340051549,0.9709215933159019,0.9678003160685524,0.002884031200292617,88,Random Forest,,,
3.793433904647827,0.847030572756969,0.10993061065673829,0.006767301386689578,5,2.0,10.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.9751737520581774,0.9759738152907332,0.9767472965246786,0.9753164311964769,0.9750278973598879,0.9756478384859909,0.0006378063324362492,74,Random Forest,,,
0.9634804725646973,0.21583652290366723,0.034604120254516604,0.008695098074902732,5,4.0,2.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 25}",0.9610614897746474,0.9610667211576785,0.9623041964525,0.9567979442377887,0.9621391734466651,0.9606739050138561,0.0020066120782233914,101,Random Forest,,,
2.0042769432067873,0.515389404730066,0.05532999038696289,0.0023045927370453217,5,4.0,2.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50}",0.9653248228239121,0.9690088041177308,0.9636652614776514,0.9700810986075653,0.9697873856115383,0.9675734745276795,0.002591536824920648,91,Random Forest,,,
3.707244873046875,0.9768963610797855,0.10291895866394044,0.0038420562701123716,5,4.0,2.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.9751660227688083,0.9759738152907332,0.9766880123396566,0.9752107712752399,0.9750278973598879,0.9756133038068651,0.0006308344370181367,81,Random Forest,,,
0.9628381252288818,0.24662302857670043,0.03139705657958984,0.003903863977800149,5,4.0,5.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 25}",0.9610614897746474,0.9610667211576785,0.9623041964525,0.9567979442377887,0.9621391734466651,0.9606739050138561,0.0020066120782233914,101,Random Forest,,,
1.8891128540039062,0.47203666996649185,0.053259658813476565,0.002498397117724379,5,4.0,5.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50}",0.9653248228239121,0.9690088041177308,0.9636652614776514,0.9700810986075653,0.9697873856115383,0.9675734745276795,0.002591536824920648,91,Random Forest,,,
3.6676164150238035,0.9562905765670427,0.1018134593963623,0.006156501199519118,5,4.0,5.0,100.0,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.9751660227688083,0.9759738152907332,0.9766880123396566,0.9752107712752399,0.9750278973598879,0.9756133038068651,0.0006308344370181367,81,Random Forest,,,
0.986414098739624,0.24838576607258225,0.029703330993652344,0.001726437298519031,5,4.0,10.0,25.0,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",0.9610614897746474,0.9610512625789402,0.9623480220587837,0.9567979442377887,0.9621391734466651,0.960679578419365,0.0020132168854343447,100,Random Forest,,,
1.8402035713195801,0.43799155107100185,0.053750801086425784,0.0038449314138096296,5,4.0,10.0,50.0,"{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 50}",0.9653248228239121,0.9690088041177308,0.9636652614776514,0.9700810986075653,0.9697873856115383,0.9675734745276795,0.002591536824920648,91,Random Forest,,,
